"Date","Time (LST/LDT)","Highest","MHHW (ft)","MHW (ft)","MSL (ft)","MTL (ft)","MLW (ft)","MLLW (ft)","Lowest (ft)","Inf"
"1958/09/01","00:00","578.261","NaN","NaN","577.694","NaN","NaN","NaN","576.703","0"
"1958/10/01","00:00","578.232","NaN","NaN","577.411","NaN","NaN","NaN","576.942","0"
"1958/11/01","00:00","578.114","NaN","NaN","577.142","NaN","NaN","NaN","576.122","0"
"1958/12/01","00:00","577.372","NaN","NaN","576.841","NaN","NaN","NaN","576.083","0"
"1959/01/01","00:00","577.201","NaN","NaN","576.703","NaN","NaN","NaN","575.902","0"
"1959/02/01","00:00","577.021","NaN","NaN","576.644","NaN","NaN","NaN","576.093","0"
"1959/03/01","00:00","577.362","NaN","NaN","576.752","NaN","NaN","NaN","575.863","0"
"1959/04/01","00:00","577.861","NaN","NaN","577.192","NaN","NaN","NaN","576.611","0"
"1959/05/01","00:00","578.114","NaN","NaN","577.602","NaN","NaN","NaN","576.883","0"
"1959/06/01","00:00","578.363","NaN","NaN","577.841","NaN","NaN","NaN","577.451","0"
"1959/07/01","00:00","578.301","NaN","NaN","577.831","NaN","NaN","NaN","577.26","0"
"1959/08/01","00:00","578.212","NaN","NaN","577.812","NaN","NaN","NaN","577.362","0"
"1959/09/01","00:00","578.481","NaN","NaN","577.772","NaN","NaN","NaN","576.663","0"
"1959/10/01","00:00","578.461","NaN","NaN","577.743","NaN","NaN","NaN","577.133","0"
"1959/11/01","00:00","578.524","NaN","NaN","577.831","NaN","NaN","NaN","576.893","0"
"1959/12/01","00:00","578.563","NaN","NaN","577.782","NaN","NaN","NaN","577.113","0"
"1960/01/01","00:00","578.51","NaN","NaN","577.913","NaN","NaN","NaN","577.293","0"
"1960/02/01","00:00","578.491","NaN","NaN","578.022","NaN","NaN","NaN","577.493","0"
"1960/03/01","00:00","578.412","NaN","NaN","577.913","NaN","NaN","NaN","577.392","0"
"1960/04/01","00:00","579.531","NaN","NaN","578.163","NaN","NaN","NaN","577.26","0"
"1960/05/01","00:00","579.472","NaN","NaN","578.993","NaN","NaN","NaN","578.251","0"
"1960/06/01","00:00","580.213","NaN","NaN","579.462","NaN","NaN","NaN","578.671","0"
"1960/07/01","00:00","580.331","NaN","NaN","579.803","NaN","NaN","NaN","579.423","0"
"1960/08/01","00:00","580.791","NaN","NaN","579.921","NaN","NaN","NaN","579.462","0"
"1960/09/01","00:00","580.614","NaN","NaN","579.803","NaN","NaN","NaN","579.442","0"
"1960/10/01","00:00","580.361","NaN","NaN","579.541","NaN","NaN","NaN","578.652","0"
"1960/11/01","00:00","579.731","NaN","NaN","579.242","NaN","NaN","NaN","578.061","0"
"1960/12/01","00:00","579.961","NaN","NaN","579.042","NaN","NaN","NaN","578.232","0"
"1961/01/01","00:00","579.354","NaN","NaN","578.681","NaN","NaN","NaN","578.002","0"
"1961/02/01","00:00","579.081","NaN","NaN","578.432","NaN","NaN","NaN","577.802","0"
"1961/03/01","00:00","579.173","NaN","NaN","578.524","NaN","NaN","NaN","577.621","0"
"1961/04/01","00:00","579.452","NaN","NaN","578.602","NaN","NaN","NaN","577.982","0"
"1961/05/01","00:00","579.222","NaN","NaN","578.802","NaN","NaN","NaN","578.222","0"
"1961/06/01","00:00","579.541","NaN","NaN","578.881","NaN","NaN","NaN","578.323","0"
"1961/07/01","00:00","579.291","NaN","NaN","578.953","NaN","NaN","NaN","578.333","0"
"1961/08/01","00:00","579.501","NaN","NaN","578.934","NaN","NaN","NaN","578.241","0"
"1961/09/01","00:00","579.511","NaN","NaN","578.832","NaN","NaN","NaN","578.012","0"
"1961/10/01","00:00","579.213","NaN","NaN","578.681","NaN","NaN","NaN","577.831","0"
"1961/11/01","00:00","579.183","NaN","NaN","578.481","NaN","NaN","NaN","577.762","0"
"1961/12/01","00:00","579.163","NaN","NaN","578.261","NaN","NaN","NaN","577.293","0"
"1962/01/01","00:00","578.743","NaN","NaN","578.041","NaN","NaN","NaN","577.323","0"
"1962/02/01","00:00","578.442","NaN","NaN","577.992","NaN","NaN","NaN","577.592","0"
"1962/03/01","00:00","578.593","NaN","NaN","578.041","NaN","NaN","NaN","577.641","0"
"1962/04/01","00:00","578.963","NaN","NaN","578.271","NaN","NaN","NaN","577.723","0"
"1962/05/01","00:00","579.032","NaN","NaN","578.524","NaN","NaN","NaN","577.484","0"
"1962/06/01","00:00","579.012","NaN","NaN","578.632","NaN","NaN","NaN","578.291","0"
"1962/07/01","00:00","579.101","NaN","NaN","578.612","NaN","NaN","NaN","578.261","0"
"1962/08/01","00:00","578.934","NaN","NaN","578.461","NaN","NaN","NaN","578.031","0"
"1962/09/01","00:00","578.963","NaN","NaN","578.353","NaN","NaN","NaN","577.661","0"
"1962/10/01","00:00","578.553","NaN","NaN","578.002","NaN","NaN","NaN","577.411","0"
"1962/11/01","00:00","578.301","NaN","NaN","577.621","NaN","NaN","NaN","577.031","0"
"1962/12/01","00:00","578.212","NaN","NaN","577.303","NaN","NaN","NaN","576.411","0"
"1963/01/01","00:00","577.552","NaN","NaN","577.051","NaN","NaN","NaN","576.152","0"
"1963/02/01","00:00","577.274","NaN","NaN","576.962","NaN","NaN","NaN","576.644","0"
"1963/03/01","00:00","577.421","NaN","NaN","576.913","NaN","NaN","NaN","576.444","0"
"1963/04/01","00:00","578.202","NaN","NaN","577.231","NaN","NaN","NaN","576.473","0"
"1963/05/01","00:00","578.524","NaN","NaN","577.47","NaN","NaN","NaN","576.401","0"
"1963/06/01","00:00","578.002","NaN","NaN","577.562","NaN","NaN","NaN","576.211","0"
"1963/07/01","00:00","577.963","NaN","NaN","577.592","NaN","NaN","NaN","577.142","0"
"1963/08/01","00:00","578.012","NaN","NaN","577.582","NaN","NaN","NaN","577.113","0"
"1963/09/01","00:00","578.241","NaN","NaN","577.343","NaN","NaN","NaN","576.854","0"
"1963/10/01","00:00","577.703","NaN","NaN","577.093","NaN","NaN","NaN","576.532","0"
"1963/11/01","00:00","577.684","NaN","NaN","576.841","NaN","NaN","NaN","575.531","0"
"1963/12/01","00:00","577.073","NaN","NaN","576.512","NaN","NaN","NaN","575.942","0"
"1964/01/01","00:00","576.781","NaN","NaN","576.201","NaN","NaN","NaN","574.872","0"
"1964/02/01","00:00","576.621","NaN","NaN","576.142","NaN","NaN","NaN","575.541","0"
"1964/03/01","00:00","576.752","NaN","NaN","576.053","NaN","NaN","NaN","575.282","0"
"1964/04/01","00:00","576.631","NaN","NaN","576.063","NaN","NaN","NaN","575.404","0"
"1964/05/01","00:00","577.011","NaN","NaN","576.493","NaN","NaN","NaN","575.623","0"
"1964/06/01","00:00","577.333","NaN","NaN","576.601","NaN","NaN","NaN","575.873","0"
"1964/07/01","00:00","577.26","NaN","NaN","576.663","NaN","NaN","NaN","576.181","0"
